"COD_ORGANICO";"ORGANICO";"COD_FUNCIONAL";"FUNCIONAL";"COD_ECONOMICO";"ECONOMICO";"COD_CAPITULO";"CAPITULO";"COD_ARTICULO";"ARTICULO";"COD_CONCEPTO";"CONCEPTO";"COD_PARTIDA";"PARTIDA";"CREDITO_PRESUPUESTARIO"
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"21500";"Mobiliario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"215";"Mobiliario.";"J15/92500/21500";"Mobiliario. Relaciones Ciudadanas y Servicios de Proximidad.";400
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"J15/92500/22000";"Ordinario no inventariable. Relaciones Ciudadanas y Servicios de Proximidad.";23500
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22100";"Energía eléctrica.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"J15/92500/22100";"Energía eléctrica. Relaciones Ciudadanas y Servicios de Proximidad.";260000
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22101";"Agua.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"J15/92500/22101";"Agua. Relaciones Ciudadanas y Servicios de Proximidad.";40000
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22102";"Gas.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"J15/92500/22102";"Gas.  Relaciones Ciudadanas y Servicios de Proximidad";103000
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22110";"Productos de limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"J15/92500/22110";"Productos de limpieza y aseo.  Relaciones Ciudadanas y Servicios de Proximidad";13000
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22199";"Otros suministros.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"J15/92500/22199";"Otros suministros. Relaciones Ciudadanas y Servicios de Proximidad.";1500
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22201";"Postales.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"222";"Comunicaciones.";"J15/92500/22201";"Postales. Relaciones Ciudadanas y Servicios de Proximidad.";600000
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22300";"Transportes";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"223";"Transportes.";"J15/92500/22300";"Transportes. Relaciones Ciudadanas y Servicios de Proximidad.";100
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22602";"Publicidad y propaganda.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"J15/92500/22602";"Publicidad y propaganda. Relaciones Ciudadanas y Servicios de Proximidad.";55900
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22608";"Material técnico y especial";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"J15/92500/22608";"Material técnico y especial. Relaciones Ciudadanas y Servicios de Proximidad.";100
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22699";"Otros gastos diversos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"J15/92500/22699";"Otros gastos diversos. Relaciones Ciudadanas y Servicios de Proximidad";63900
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22700";"Limpieza y aseo.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"J15/92500/22700";"Limpieza y aseo.  Relaciones Ciudadanas y Servicios de Proximidad";212700
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22701";"Seguridad.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"J15/92500/22701";"Seguridad.  Relaciones Ciudadanas y Servicios de Proximidad";107500
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"J15/92500/22706";"Estudios y trabajos técnicos. Relaciones Ciudadanas y Servicios de Proximidad.";130100
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"J15/92500/22711";"Mantenimiento y conservación. Relaciones Ciudadanas y Servicios de Proximidad.";58500
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"24000";"Edición de publicaciones y distribución";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"24";"Gastos de publicaciones.";"240";"Gastos de edición y distribución.";"J15/92500/24000";"Edición de publicaciones y distribución. Relaciones Ciudadanas y Servicios de Proximidad.";600
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"62200";"Edificios y otras construcciones.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"622";"Edificios y otras construcciones.";"J15/92500/62200";"Edificios y otras construcciones. Relaciones Ciudadanas y Servicios de Proximidad.";22100
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"62300";"Maquinaria, instalaciones técnicas y utillaje.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"623";"Maquinaria, instalaciones técnicas y utillaje.";"J15/92500/62300";"Maquinaria, instalaciones técnicas y utillaje. Relaciones Ciudadanas y Servicios de Proximidad.";7400
"J15";"RELACIONES CIUDADANAS, SERVICIOS DE PROXIMIDAD";"92500";"Relaciones Ciudadanas y Servicios de Proximidad";"63200";"Edificios y otras construcciones.";"6";"INVERSIONES REALES.";"63";"Inversión de reposición asociada al funcionamiento";"632";"Edificios y otras construcciones.";"J15/92500/63200";"Edificios y otras construcciones. Relaciones Ciudadanas y Servicios de Proximidad.";100
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"20900";"Cánones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"209";"Cánones.";"J26/34100/20900";"Cánones. Promoción y fomento del deporte";3000
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"J26/34100/21200";"Edificios y otras construcciones. Promoción y fomento del deporte";2600
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"J26/34100/22706";"Estudios y trabajos técnicos. Promoción y fomento del deporte";100
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"22736";"Actividades deportivas.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"J26/34100/22736";"Actividades deportivas. Promoción y fomento del deporte";40000
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"41103";"Patronato Deportivo Municipal";"4";"TRANSFERENCIAS CORRIENTES.";"41";"A Organismos Autónomos de la Entidad Local.";"411";"A Organismos Autónomos de la Entidad Local";"J26/34100/41103";"Patronato Deportivo Municipal. Promoción y fomento del deporte";6765500
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"47901";"Real Sporting de Gijón, S.A.D";"4";"TRANSFERENCIAS CORRIENTES.";"47";"A Empresas privadas.";"479";"Otras subvenciones a Empresas privadas.";"J26/34100/47901";"Real Sporting de Gijón, S.A.D Promoción y fomento del deporte";400000
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"48020";"Otras transferencias";"4";"TRANSFERENCIAS CORRIENTES.";"48";"A Familias e Instituciones sin fines de lucro.";"480";"Transfs. a familias e institucs. sin fines de lucr";"J26/34100/48020";"Otras transferencias. Promoción y fomento del deporte";29000
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"60910";"Otras inversiones.";"6";"INVERSIONES REALES.";"60";"Inversión nueva en infraestructuras y bienes desti";"609";"Otras inversiones nuevas en infraestructuras y bie";"J26/34100/60910";"Otras inversiones. Promoción y fomento del deporte";100
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"62200";"Edificios y otras construcciones.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"622";"Edificios y otras construcciones.";"J26/34100/62200";"Edificios y otras construcciones. Promoción y fomento del deporte";273004.45
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"62300";"Maquinaria, instalaciones técnicas y utillaje.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"623";"Maquinaria, instalaciones técnicas y utillaje.";"J26/34100/62300";"Maquinaria, instalaciones técnicas y utillaje. Promoción y fomento del deporte";100
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"62500";"Mobiliario.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"625";"Mobiliario.";"J26/34100/62500";"Mobiliario. Promoción y fomento del deporte";34000
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"63200";"Edificios y otras construcciones.";"6";"INVERSIONES REALES.";"63";"Inversión de reposición asociada al funcionamiento";"632";"Edificios y otras construcciones.";"J26/34100/63200";"Edificios y otras construcciones. Promoción y fomento del deporte";535000
"J26";"DIRECCION GENERAL SERVICIOS DEPORTES";"34100";"Promoción y fomento del deporte";"71103";"Patronato Deportivo Municipal";"7";"TRANSFERENCIAS DE CAPITAL.";"71";"A Organismos Autónomos de la Entidad Local.";"711";"A los O.O.A.A de la Entidad Local.";"J26/34100/71103";"Patronato Deportivo Municipal. Promoción y fomento del deporte";205000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"K42/16500/12000";"Retribuciones básicas funcionarios. Alumbrado Público";25000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/16500/12100";"Complemento de destino. Alumbrado Público";13000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/16500/12101";"Complemento específico. Alumbrado Público";28000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/16500/12103";"Otros complementos. Alumbrado Público";1000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"K42/16500/16000";"Seguridad Social. Alumbrado Público";21000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"22100";"Energía eléctrica.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/16500/22100";"Energía eléctrica. Alumbrado Público";4157000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"22608";"Material técnico y especial";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/16500/22608";"Material técnico y especial. Alumbrado Público";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/16500/22706";"Estudios y trabajos técnicos. Alumbrado Público";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/16500/22711";"Mantenimiento y conservación. Alumbrado Público";2137000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"62300";"Maquinaria, instalaciones técnicas y utillaje.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"623";"Maquinaria, instalaciones técnicas y utillaje.";"K42/16500/62300";"Maquinaria, instalaciones técnicas y utillaje. Alumbrado público";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"16500";"Alumbrado Público";"63300";"Maquinaria, instalaciones y utillaje";"6";"INVERSIONES REALES.";"63";"Inversión de reposición asociada al funcionamiento";"633";"Maquinaria, instalaciones técnicas y utillaje.";"K42/16500/63300";"Maquinaria, instalaciones y utillaje. Alumbrado Público";100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"K42/17100/12000";"Retribuciones básicas funcionarios. Patrimonio verde";100000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/17100/12100";"Complemento de destino. Patrimonio verde";50000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/17100/12101";"Complemento específico. Patrimonio verde";102000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/17100/12103";"Otros complementos. Patrimonio verde";1000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/17100/13000";"Retribuciones básicas. Patrimonio verde";81000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/17100/13002";"Otras remuneraciones. Patrimonio verde";121000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"16000";"Seguridad Social.";"1";"GASTOS DE PERSONAL.";"16";"Cuotas, prestaciones y gastos sociales a cargo del";"160";"Cuotas sociales.";"K42/17100/16000";"Seguridad Social. Patrimonio verde";157000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"20300";"Maquinaria, instalaciones y utillaje";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"203";"Maquinaria, instalaciones y utillaje";"K42/17100/20300";"Maquinaria, instalaciones y utillaje. Patrimonio verde";41000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"20400";"Material de transporte";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"20";"Arrendamientos y cánones.";"204";"Material de transporte.";"K42/17100/20400";"Material de transporte. Patrimonio verde";149500
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"21005";"Parques públicos";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"210";"Infraestructura y bienes naturales.";"K42/17100/21005";"Parques públicos. Patrimonio verde";151300
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"21200";"Edificios y otras construcciones.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"212";"Edificios y otras construcciones.";"K42/17100/21200";"Edificios y otras construcciones. Patrimonio verde";3700
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"21300";"Maquinaria, instalaciones técnicas y utillaje.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"21";"Reparaciones, mantenimiento y conservación.";"213";"Maquinaria, instalaciones técnicas y utillaje.";"K42/17100/21300";"Maquinaria, instalaciones técnicas y utillaje. Patrimonio verde";3000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22000";"Ordinario no inventariable.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"220";"Material de oficina.";"K42/17100/22000";"Ordinario no inventariable. Patrimonio Verde";1000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22101";"Agua.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/17100/22101";"Agua. Patrimonio verde";215000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22103";"Combustibles y carburantes.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/17100/22103";"Combustibles y carburantes. Patrimonio verde";13000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22104";"Vestuario.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/17100/22104";"Vestuario. Patrimonio verde";1800
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22109";"Suministros de plantas y abonos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/17100/22109";"Suministros de plantas y abonos. Patrimonio verde";63800
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22113";"Manutención de animales.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"221";"Suministros.";"K42/17100/22113";"Manutención de animales. Patrimonio verde";21000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22608";"Material técnico y especial";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/17100/22608";"Material técnico y especial. Patrimonio verde";2600
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22622";"Gastos veterinarios.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"226";"Gastos diversos.";"K42/17100/22622";"Gastos veterinarios. Patrimonio verde";200
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22706";"Estudios y trabajos técnicos.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/17100/22706";"Estudios y trabajos técnicos. Patrimonio Verde";5000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22711";"Mantenimiento y conservación.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/17100/22711";"Mantenimiento y conservación. Patrimonio verde";51500
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"22738";"Arco Medioambiental.";"2";"GASTOS CORRIENTES EN BIENES Y SERVICIOS.";"22";"Material, suministros y otros.";"227";"Trabajos realizados por otras empresas y profesion";"K42/17100/22738";"Arco Medioambiental y recuperación forestal. Patrimonio verde";633700
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"44902";"Empresa Mpal Serv. M. Ambiente Urbano Gijón S.A";"4";"TRANSFERENCIAS CORRIENTES.";"44";"A entes públicos y sociedades mercantiles de la En";"449";"Otras subvenciones a entes públicos y sociedades m";"K42/17100/44902";"Empresa Mpal Serv. M. Ambiente Urbano Gijón S.A Patrimonio verde";7079100
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"60908";"Mobiliario urbano.";"6";"INVERSIONES REALES.";"60";"Inversión nueva en infraestructuras y bienes desti";"609";"Otras inversiones nuevas en infraestructuras y bie";"K42/17100/60908";"Mobiliario urbano. Patrimonio verde";50000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"60910";"Otras inversiones.";"6";"INVERSIONES REALES.";"60";"Inversión nueva en infraestructuras y bienes desti";"609";"Otras inversiones nuevas en infraestructuras y bie";"K42/17100/60910";"Otras inversiones. Patrimonio verde";50000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"61910";"Otras inversiones.";"6";"INVERSIONES REALES.";"61";"Inversiones de reposición de infraestructuras y bi";"619";"Otras inversiones de reposición en infraestructura";"K42/17100/61910";"Otras inversiones. Patrimonio verde";119000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"62300";"Maquinaria, instalaciones técnicas y utillaje.";"6";"INVERSIONES REALES.";"62";"Inversión nueva asociada al funcionamiento operati";"623";"Maquinaria, instalaciones técnicas y utillaje.";"K42/17100/62300";"Maquinaria, instalaciones técnicas y utillaje. Patrimonio verde";5000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"17100";"Patrimonio Verde";"68102";"Arco Medioambiental.";"6";"INVERSIONES REALES.";"68";"Gastos en inversiones de bienes patrimoniales.";"681";"Terrenos y bienes naturales.";"K42/17100/68102";"Arco Medioambiental y recuperación forestal. Patrimonio verde";56700
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"12000";"Retribuciones básicas funcionarios";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"120";"Retribuciones básicas.";"K42/45300/12000";"Retribuciones básicas funcionarios. Conservación viaria urbana";23000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"12100";"Complemento de destino.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/45300/12100";"Complemento de destino. Conservación viaria urbana";10000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"12101";"Complemento específico.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/45300/12101";"Complemento específico. Conservación viaria urbana";22000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"12103";"Otros complementos.";"1";"GASTOS DE PERSONAL.";"12";"Personal Funcionario.";"121";"Retribuciones complementarias.";"K42/45300/12103";"Otros complementos. Conservación viaria urbana";1000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"13000";"Retribuciones básicas.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/45300/13000";"Retribuciones básicas. Conservación viaria urbana";13000
"K42";"ÁREA DE PLANIFICACIÓN URBANÍSTICA Y OBRAS";"45300";"Conservación viaria urbana";"13002";"Otras remuneraciones.";"1";"GASTOS DE PERSONAL.";"13";"Personal Laboral.";"130";"Laboral Fijo.";"K42/45300/13002";"Otras remuneraciones. Conservación viaria urbana";18000
